KeepAliveTag_SourceTimestamp,KeepAliveTag_Value,Robot1_Value_Compliant4,Robot1_Value_NonCompliant4,Robot1_Value_Joint5RevTotal,Robot1_Value_NonCompliant3,Robot1_Value_Joint3MaintHrs,Robot1_Value_NonCompliant1,Robot1_Value_Joint4Posn,Robot1_Value_Joint4RevTotal,Robot1_Value_Joint4MaintHrs,Robot1_Value_Joint5Posn,Robot1_Value_RobotState,Robot1_Value_LED_R,Robot1_Value_Joint1Posn,Robot1_Value_Joint3RevTotal,Robot1_Value_Gripper,Robot1_Value_Joint1MaintHrs,Robot1_Value_Joint2MaintHrs,Robot1_Value_Joint3Posn,Robot1_Value_Joint6MaintHrs,Robot1_Value_DistanceTravelled,Robot1_Value_LED_G,Robot1_Value_Compliant2,Robot1_Value_LED_B,Robot1_Value_Speed,Robot1_Value_Joint1RevTotal,Robot1_Value_Joint2Posn,Robot1_Value_Joint2RevTotal,Robot1_Value_Compliant1,Robot1_Value_Compliant3,Robot1_Value_NonCompliant2,Robot1_Value_Joint6Posn,Robot1_Value_BitRegister,Robot1_Value_Joint5MainHrs,Robot1_Value_Watchdog,Robot1_Value_Joint6RevTotal,Robot1_SourceTimestamp,source-aio-instance,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,PPM_line_1,PPM_line_2,PPM_line_3,PPM_line_4
14:48.3,"363,329",FALSE,FALSE,11.070796,FALSE,0,TRUE,228.46721,,0,72.67892,4,85,-198.42787,9.067308,TRUE,0,0,95.68081,0,"56,045,912",85,FALSE,85,0,,-10.155859,11.070796,FALSE,FALSE,FALSE,-113.53619,"12,784",0,"363,329",,14:49.0,,,,,5,5,5,5
14:49.3,"363,330",FALSE,FALSE,11.075772,FALSE,0,TRUE,226.23065,,0,67.20364,4,85,-203.8019,9.081067,TRUE,0,0,90.72799,0,"56,045,939",85,FALSE,85,0,,-8.364628,11.075772,TRUE,FALSE,FALSE,-110.60793,"12,784",0,"363,330",,14:50.0,,,,,5,5,5,5
14:50.3,"363,331",FALSE,FALSE,11.081086,FALSE,0,TRUE,224.42264,,0,62.96112,4,85,-207.9989,9.093827,TRUE,0,0,86.134705,0,"56,045,962",85,FALSE,85,0,,-6.451515,11.081086,FALSE,FALSE,FALSE,-108.031235,"12,784",0,"363,331",,14:51.0,,,,,5,5,5,5
14:51.3,"363,332",TRUE,FALSE,11.084162,FALSE,0,TRUE,223.53117,,0,60.91231,4,85,-210.0268,9.10078,TRUE,0,0,83.63215,0,"56,045,973",85,FALSE,85,0,,-5.3443227,11.084162,FALSE,FALSE,FALSE,-106.70477,"12,784",0,"363,332",,14:52.0,,,,,5,5,5,5
14:52.3,"363,333",FALSE,FALSE,11.084748,FALSE,0,TRUE,223.37529,,0,60.556313,4,85,-210.37111,9.102043,TRUE,0,0,83.174965,0,"56,045,975",85,TRUE,85,0,,-5.1323504,11.084748,FALSE,FALSE,FALSE,-106.46512,"12,784",0,"363,333",,14:53.0,,,,,5,5,5,5
14:53.3,"363,334",FALSE,FALSE,11.084938,FALSE,0,TRUE,223.43234,,0,60.248257,4,85,-210.41809,9.103153,TRUE,0,0,82.63597,0,"56,045,975",85,FALSE,85,0,,-5.0381336,11.084938,FALSE,TRUE,FALSE,-106.73157,"12,784",0,"363,334",,14:54.1,,,,,5,5,5,5
14:54.4,"363,335",FALSE,FALSE,11.086319,FALSE,0,TRUE,223.72705,,0,58.719677,4,85,-210.61508,9.109989,TRUE,0,0,79.88706,0,"56,045,976",85,FALSE,85,0,,-4.4795623,11.086319,FALSE,FALSE,FALSE,-108.0416,"12,784",0,"363,335",,14:55.1,,,,,5,5,5,5
14:55.4,"363,336",FALSE,FALSE,11.089831,FALSE,0,TRUE,224.4077,,0,55.96183,4,85,-210.97098,9.125446,TRUE,0,0,74.75239,0,"56,045,978",85,FALSE,85,0,,-3.3037493,11.089831,FALSE,FALSE,TRUE,-110.467606,"12,784",0,"363,336",,14:56.1,,,,,5,5,5,5
14:56.4,"363,337",FALSE,FALSE,11.092506,FALSE,0,TRUE,225.0089,,0,54.0303,4,85,-211.21574,9.135839,TRUE,0,0,71.01085,0,"56,045,979",85,FALSE,85,0,,-2.340098,11.092506,FALSE,FALSE,TRUE,-112.2337,"12,784",0,"363,337",,14:57.0,,,,,5,5,5,5
14:57.4,"363,338",FALSE,FALSE,11.093421,FALSE,0,TRUE,225.2209,,0,53.426033,4,85,-211.29105,9.139143,TRUE,0,0,69.814125,0,"56,045,979",85,FALSE,85,0,,-2.0100236,11.093421,FALSE,FALSE,TRUE,-112.80228,"12,784",0,"363,338",,14:58.0,,,,,5,5,5,5
14:58.4,"363,339",FALSE,FALSE,11.093424,FALSE,0,TRUE,225.22002,,0,53.426476,4,85,-211.29193,9.139164,FALSE,0,0,69.814,0,"56,045,979",85,FALSE,85,0,,-2.009629,11.093424,FALSE,FALSE,TRUE,-112.80198,"13,296",0,"363,339",,14:59.0,,,,,5,5,5,5
14:59.4,"363,340",FALSE,FALSE,11.0934925,FALSE,0,TRUE,225.17838,,0,53.536022,4,85,-211.28897,9.139498,FALSE,0,0,70.02427,0,"56,045,979",85,FALSE,85,0,,-2.063295,11.0934925,FALSE,FALSE,TRUE,-112.69984,"13,296",0,"363,340",,15:00.0,,,,,5,5,5,5
15:00.4,"363,341",FALSE,FALSE,11.095246,FALSE,0,TRUE,224.73097,,0,54.87483,4,85,-211.11072,9.145899,FALSE,0,0,72.65261,0,"56,045,980",85,FALSE,85,0,,-2.7734482,11.095246,FALSE,FALSE,TRUE,-111.45331,"13,296",0,"363,341",,15:01.0,,,,,5,5,5,5
15:01.4,"363,342",FALSE,FALSE,11.099001,FALSE,0,TRUE,223.92203,,0,57.84643,4,85,-210.72986,9.161232,FALSE,0,0,78.28377,0,"56,045,982",85,FALSE,85,0,,-4.133776,11.099001,FALSE,FALSE,TRUE,-108.79949,"13,296",0,"363,342",,15:02.0,,,,,5,5,5,5
15:02.4,"363,343",TRUE,FALSE,11.101287,FALSE,0,TRUE,223.50287,,0,59.843536,4,85,-210.46329,9.171968,FALSE,0,0,81.91629,0,"56,045,982",85,FALSE,85,0,,-4.8967113,11.101287,FALSE,FALSE,TRUE,-107.07647,"13,296",0,"363,343",,15:03.0,,,,,5,5,5,5
15:03.3,"363,344",FALSE,FALSE,11.102111,FALSE,0,TRUE,223.37589,,0,60.55661,4,85,-210.36855,9.176258,FALSE,0,0,83.18254,0,"56,045,983",85,FALSE,85,0,,-5.138964,11.102111,TRUE,TRUE,TRUE,-106.467636,"13,296",0,"363,344",,15:04.0,,,,,5,5,5,5
15:04.3,"363,345",FALSE,FALSE,11.103309,FALSE,0,TRUE,224.24057,,0,62.69096,4,85,-208.34137,9.180795,FALSE,0,0,84.80062,0,"56,045,993",85,TRUE,85,0,,-5.568755,11.103309,FALSE,FALSE,TRUE,-107.35461,"13,296",0,"363,345",,15:05.0,,,,,5,5,5,5
15:05.3,"363,346",FALSE,FALSE,11.111636,FALSE,0,TRUE,231.07225,,0,79.52266,4,85,-192.25058,9.212083,FALSE,0,0,97.650826,0,"56,046,073",85,FALSE,85,0,,-8.989216,11.111636,FALSE,FALSE,TRUE,-114.35078,"13,296",0,"363,346",,15:06.0,,,,,5,5,5,5
15:06.3,"363,347",FALSE,FALSE,11.120397,FALSE,0,TRUE,236.522,,0,92.94165,4,85,-179.41187,9.244975,FALSE,0,0,107.906,0,"56,046,135",85,FALSE,85,0,,-11.720166,11.120397,FALSE,FALSE,TRUE,-119.925156,"13,296",0,"363,347",,15:07.0,,,,,5,5,5,5
15:07.3,"363,348",FALSE,FALSE,11.121257,FALSE,0,TRUE,236.21994,,0,93.07458,4,85,-178.67348,9.246438,FALSE,0,0,108.47254,0,"56,046,138",85,FALSE,85,0,,-12.189848,11.121257,FALSE,FALSE,TRUE,-119.460495,"13,296",0,"363,348",,15:08.0,,,,,5,5,5,5
15:08.3,"363,349",FALSE,FALSE,11.136286,FALSE,0,TRUE,227.57957,,0,85.13391,4,85,-176.84462,9.249207,FALSE,0,0,109.43051,0,"56,046,166",85,FALSE,85,0,,-17.440353,11.136286,FALSE,FALSE,TRUE,-108.217606,"13,296",0,"363,349",,15:09.1,,,,,5,5,5,5
15:09.4,"363,350",FALSE,FALSE,11.170732,FALSE,0,TRUE,205.01062,,0,64.40293,4,85,-172.07047,9.25552,FALSE,0,0,111.94145,0,"56,046,256",85,FALSE,85,0,,-31.158037,11.170732,FALSE,FALSE,TRUE,-78.87316,"13,296",0,"363,350",,15:10.1,,,,,5,5,5,5
15:10.4,"363,351",FALSE,FALSE,11.207303,FALSE,0,TRUE,185.50745,,0,46.4894,4,85,-167.94429,9.26225,FALSE,0,0,114.12671,0,"56,046,338",85,FALSE,85,0,,-43.007004,11.207303,FALSE,FALSE,TRUE,-53.518322,"13,296",0,"363,351",,15:11.1,,,,,5,5,5,5
15:11.4,"363,352",FALSE,FALSE,11.243875,FALSE,0,TRUE,161.6698,,0,24.595516,4,85,-162.90742,9.268977,FALSE,0,0,116.7886,0,"56,046,423",85,FALSE,85,0,,-57.48872,11.243875,FALSE,FALSE,TRUE,-22.52931,"13,296",0,"363,352",,15:12.1,,,,,5,5,5,5
15:12.4,"363,353",FALSE,FALSE,11.273133,FALSE,0,TRUE,144.33305,,0,8.674214,4,85,-159.23854,9.274353,FALSE,0,0,118.72585,0,"56,046,478",85,FALSE,85,0,,-68.02116,11.273133,FALSE,TRUE,TRUE,0.008434784,"13,296",0,"363,353",,15:13.0,,,,,5,5,5,5
15:13.4,"363,354",FALSE,FALSE,11.312993,FALSE,0,TRUE,122.87868,,0,-11.030312,4,85,-154.70094,9.281678,FALSE,0,0,121.12085,0,"56,046,558",85,FALSE,85,0,,-81.05517,11.312993,FALSE,FALSE,TRUE,27.898663,"13,296",0,"363,354",,15:14.0,,,,,5,5,5,5
15:14.4,"363,355",TRUE,FALSE,11.335728,FALSE,0,TRUE,108.889114,,0,-23.8757,4,85,-151.74258,9.285851,FALSE,0,0,122.674644,0,"56,046,619",85,FALSE,85,0,,-89.55792,11.335728,FALSE,FALSE,TRUE,46.079105,"13,296",0,"363,355",,15:15.0,,,,,5,5,5,5
15:15.4,"363,356",FALSE,FALSE,11.338341,FALSE,0,TRUE,107.80775,,0,-24.864061,4,85,-151.52705,9.286362,FALSE,0,0,122.78343,0,"56,046,623",85,FALSE,85,0,,-90.17867,11.338341,TRUE,FALSE,TRUE,47.349613,"13,296",0,"363,356",,15:16.0,,,,,5,5,5,5
15:16.4,"363,357",FALSE,FALSE,11.3412285,FALSE,0,TRUE,102.42517,,0,-29.5594,4,85,-152.16974,9.292066,FALSE,0,0,120.17332,0,"56,046,639",85,FALSE,85,0,,-88.850716,11.3412285,FALSE,FALSE,TRUE,40.682213,"13,296",0,"363,357",,15:17.0,,,,,5,5,5,5
15:17.4,"363,358",FALSE,FALSE,11.356679,FALSE,0,TRUE,80.81791,,0,-48.398014,4,85,-154.7308,9.322596,FALSE,0,0,109.75916,0,"56,046,716",85,TRUE,85,0,,-83.57933,11.356679,FALSE,FALSE,TRUE,14.032001,"13,296",0,"363,358",,15:18.0,,,,,5,5,5,5
15:18.3,"363,359",FALSE,FALSE,11.368799,FALSE,0,TRUE,62.911274,,0,-64.00124,4,85,-156.8452,9.346553,FALSE,0,0,101.13469,0,"56,046,789",85,FALSE,85,0,,-79.216034,11.368799,FALSE,FALSE,TRUE,-8.037834,"13,296",0,"363,359",,15:19.0,,,,,5,5,5,5
15:19.3,"363,360",FALSE,FALSE,11.371427,FALSE,0,TRUE,58.986717,,0,-67.42275,4,85,-157.31355,9.3517885,FALSE,0,0,99.2455,0,"56,046,805",85,FALSE,85,0,,-78.26798,11.371427,FALSE,FALSE,TRUE,-12.872077,"13,296",0,"363,360",,15:20.0,,,,,5,5,5,5
15:20.3,"363,361",FALSE,FALSE,11.372057,FALSE,0,TRUE,60.58299,,0,-67.095764,4,85,-157.99025,9.352824,FALSE,0,0,99.61316,0,"56,046,808",85,FALSE,85,0,,-78.49011,11.372057,FALSE,FALSE,TRUE,-16.004461,"13,296",0,"363,361",,15:21.0,,,,,5,5,5,5
15:21.3,"363,362",FALSE,FALSE,11.376205,FALSE,0,TRUE,70.61254,,0,-65.05376,4,85,-162.30719,9.35944,FALSE,0,0,101.9954,0,"56,046,829",85,FALSE,85,0,,-79.983734,11.376205,FALSE,FALSE,TRUE,-35.746433,"13,296",0,"363,362",,15:22.0,,,,,5,5,5,5
15:22.3,"363,363",FALSE,FALSE,11.382036,FALSE,0,TRUE,86.315025,,0,-61.856503,4,85,-169.06174,9.368812,FALSE,0,0,105.70632,0,"56,046,864",85,FALSE,85,0,,-82.29424,11.382036,FALSE,FALSE,TRUE,-66.65018,"13,296",0,"363,363",,15:23.1,,,,,5,5,5,5
15:23.4,"363,364",FALSE,FALSE,11.387318,FALSE,0,TRUE,99.197975,,0,-59.23252,4,85,-174.60474,9.377261,FALSE,0,0,108.75096,0,"56,046,902",85,FALSE,85,0,,-84.19792,11.387318,FALSE,TRUE,TRUE,-92.00812,"13,296",0,"363,364",,15:24.1,,,,,5,5,5,5
15:24.4,"363,365",FALSE,FALSE,11.3937645,FALSE,0,TRUE,113.51175,,0,-56.319107,4,85,-180.7617,9.387602,FALSE,0,0,112.13441,0,"56,046,941",85,FALSE,85,0,,-86.30435,11.3937645,FALSE,FALSE,TRUE,-120.180336,"13,296",0,"363,365",,15:25.1,,,,,5,5,5,5
15:25.4,"363,366",FALSE,FALSE,11.399614,FALSE,0,TRUE,127.8271,,0,-53.405666,4,85,-186.91852,9.3969965,FALSE,0,0,115.516205,0,"56,046,981",85,FALSE,85,0,,-88.40993,11.399614,FALSE,FALSE,TRUE,-148.35536,"13,296",0,"363,366",,15:26.1,,,,,5,5,5,5
15:26.4,"363,367",FALSE,FALSE,11.404825,FALSE,0,TRUE,141.7955,,0,-50.56076,4,85,-192.92831,9.405341,FALSE,0,0,118.819954,0,"56,047,021",85,FALSE,85,0,,-90.475075,11.404825,FALSE,FALSE,TRUE,-175.84918,"13,296",0,"363,367",,15:27.1,,,,,5,5,5,5
15:27.4,"363,368",TRUE,FALSE,11.408471,FALSE,0,TRUE,149.42503,,0,-49.00701,4,85,-196.21567,9.411188,FALSE,0,0,120.6249,0,"56,047,039",85,FALSE,85,0,,-91.598625,11.408471,FALSE,FALSE,TRUE,-190.86838,"13,296",0,"363,368",,15:28.1,,,,,5,5,5,5
15:28.4,"363,369",FALSE,FALSE,11.408726,FALSE,0,TRUE,149.78334,,0,-48.89273,1,85,-196.4387,9.411576,FALSE,0,0,120.763435,0,"56,047,040",85,FALSE,85,0,,-91.67868,11.408726,FALSE,FALSE,TRUE,-191.917,"13,296",0,"363,369",,15:29.1,,,,,5,5,5,5
15:29.4,"363,370",FALSE,FALSE,11.411134,FALSE,0,TRUE,141.55563,,0,-49.07031,1,85,-194.65707,9.412481,FALSE,0,0,120.352684,0,"56,047,054",85,FALSE,85,0,,-90.604355,11.411134,TRUE,FALSE,TRUE,-188.2341,"13,296",0,"363,370",,15:30.1,,,,,5,5,5,5
15:30.4,"363,371",FALSE,FALSE,11.419643,FALSE,0,TRUE,119.37756,,0,-49.547157,1,85,-189.90039,9.415725,FALSE,0,0,119.27128,0,"56,047,088",85,FALSE,85,0,,-87.75751,11.419643,FALSE,FALSE,TRUE,-178.34387,"13,296",0,"363,371",,15:31.0,,,,,5,5,5,5
15:31.4,"363,372",FALSE,FALSE,11.430675,FALSE,0,TRUE,88.3878,,0,-50.210407,1,85,-183.25313,9.41991,FALSE,0,0,117.76471,0,"56,047,121",85,TRUE,85,0,,-83.78665,11.430675,FALSE,FALSE,TRUE,-164.52429,"13,296",0,"363,372",,15:32.0,,,,,5,5,5,5
15:32.3,"363,373",FALSE,FALSE,11.439699,FALSE,0,TRUE,63.035507,,0,-50.75501,1,85,-177.82076,9.423323,FALSE,0,0,116.535774,0,"56,047,131",85,FALSE,85,0,,-80.538086,11.439699,FALSE,FALSE,TRUE,-153.21655,"13,296",0,"363,373",,15:33.0,,,,,5,5,5,5
15:33.3,"363,374",FALSE,FALSE,11.450713,FALSE,0,TRUE,32.045982,,0,-51.420265,1,85,-171.17433,9.427508,FALSE,0,0,115.028465,0,"56,047,144",85,FALSE,85,0,,-76.57293,11.450713,FALSE,TRUE,TRUE,-139.39609,"13,296",0,"363,374",,15:34.0,,,,,5,5,5,5
15:34.3,"363,375",FALSE,FALSE,11.46075,FALSE,0,TRUE,3.874992,,0,-52.024055,1,85,-165.13498,9.431328,FALSE,0,0,113.65343,0,"56,047,171",85,FALSE,85,0,,-72.96006,11.46075,FALSE,FALSE,TRUE,-126.834274,"13,296",0,"363,375",,15:35.0,,,,,5,5,5,5
15:35.3,"363,376",FALSE,FALSE,11.470757,FALSE,0,TRUE,-24.29783,,0,-52.6281,1,85,-159.09526,9.435123,FALSE,0,0,112.28691,0,"56,047,207",85,FALSE,85,0,,-69.3578,11.470757,FALSE,FALSE,TRUE,-114.27069,"13,296",0,"363,376",,15:36.0,,,,,5,5,5,5
15:36.3,"363,377",FALSE,FALSE,11.479784,FALSE,0,TRUE,-55.28792,,0,-53.29289,1,85,-152.4536,9.438529,FALSE,0,0,110.783066,0,"56,047,254",85,FALSE,85,0,,-65.38382,11.479784,FALSE,FALSE,TRUE,-100.450516,"13,296",0,"363,377",,15:37.1,,,,,5,5,5,5
15:37.4,"363,378",FALSE,FALSE,11.4908085,FALSE,0,TRUE,-83.442184,,0,-53.896786,1,85,-146.41779,9.442717,FALSE,0,0,109.41672,0,"56,047,298",85,FALSE,85,0,,-61.781624,11.4908085,FALSE,FALSE,TRUE,-87.89374,"13,296",0,"363,378",,15:38.1,,,,,5,5,5,5
15:38.4,"363,379",FALSE,FALSE,11.498981,FALSE,0,TRUE,-104.92316,,0,-54.356606,1,85,-141.80942,9.44584,FALSE,0,0,108.37032,0,"56,047,332",85,FALSE,85,0,,-59.028217,11.498981,FALSE,FALSE,TRUE,-78.31348,"13,296",0,"363,379",,15:39.1,,,,,5,5,5,5
15:39.4,"363,380",TRUE,FALSE,11.5010195,FALSE,0,TRUE,-109.26357,,0,-54.450794,1,85,-140.8746,9.446619,FALSE,0,0,108.148994,0,"56,047,338",85,FALSE,85,0,,-58.46188,11.5010195,TRUE,FALSE,TRUE,-76.374626,"13,296",0,"363,380",,15:40.1,,,,,5,5,5,5
15:40.4,"363,381",FALSE,FALSE,11.501163,FALSE,0,TRUE,-108.937805,,0,-54.38715,1,85,-141.03633,9.446714,FALSE,0,0,108.09533,0,"56,047,339",85,FALSE,85,0,,-58.536877,11.501163,FALSE,FALSE,TRUE,-76.43695,"13,296",0,"363,381",,15:41.1,,,,,5,5,5,5
15:41.4,"363,382",FALSE,FALSE,11.503344,FALSE,0,TRUE,-104.643074,,0,-54.514362,1,85,-143.90378,9.448541,FALSE,0,0,107.337845,0,"56,047,348",85,FALSE,85,0,,-59.423367,11.503344,FALSE,FALSE,TRUE,-77.25553,"13,296",0,"363,382",,15:42.1,,,,,5,5,5,5
15:42.4,"363,383",FALSE,FALSE,11.507641,FALSE,0,TRUE,-96.48572,,0,-53.932735,1,85,-149.07439,9.453026,FALSE,0,0,105.630295,0,"56,047,368",85,FALSE,85,0,,-61.01869,11.507641,FALSE,FALSE,TRUE,-78.22347,"13,296",0,"363,383",,15:43.1,,,,,5,5,5,5
15:43.4,"363,384",FALSE,FALSE,11.5121565,FALSE,0,TRUE,-87.569275,,0,-51.425034,1,85,-154.02396,9.459835,FALSE,0,0,103.114,0,"56,047,397",85,FALSE,85,0,,-62.608265,11.5121565,FALSE,TRUE,TRUE,-78.70782,"13,296",0,"363,384",,15:44.1,,,,,5,5,5,5
15:44.4,"363,385",FALSE,FALSE,11.515357,FALSE,0,TRUE,-80.275856,,0,-48.12141,1,85,-157.72813,9.4677725,FALSE,0,0,100.534805,0,"56,047,419",85,TRUE,85,0,,-63.622467,11.515357,FALSE,FALSE,TRUE,-79.034065,"13,296",0,"363,385",,15:45.0,,,,,5,5,5,5
15:45.3,"363,386",FALSE,FALSE,11.516853,FALSE,0,TRUE,-74.63886,,0,-44.87285,1,85,-160.41035,9.474306,FALSE,0,0,98.18271,0,"56,047,437",85,FALSE,85,0,,-64.16059,11.516853,FALSE,FALSE,TRUE,-79.43922,"13,296",0,"363,386",,15:46.0,,,,,5,5,5,5
15:46.3,"363,387",FALSE,FALSE,11.517226,FALSE,0,TRUE,-72.49812,,0,-43.49598,1,85,-161.38545,9.476936,FALSE,0,0,97.20337,0,"56,047,445",85,FALSE,85,0,,-64.30142,11.517226,FALSE,FALSE,TRUE,-79.664955,"13,296",0,"363,387",,15:47.0,,,,,5,5,5,5
15:47.3,"363,388",FALSE,FALSE,11.517252,FALSE,0,TRUE,-72.338684,,0,-43.39207,1,85,-161.4567,9.477243,FALSE,0,0,97.12541,0,"56,047,446",85,FALSE,85,0,,-64.304405,11.517252,FALSE,FALSE,TRUE,-79.68153,"13,296",0,"363,388",,15:48.0,,,,,5,5,5,5
15:48.3,"363,389",FALSE,FALSE,11.518228,FALSE,0,TRUE,-71.93913,,0,-43.33349,1,85,-160.95924,9.47814,FALSE,0,0,97.44867,0,"56,047,451",85,FALSE,85,0,,-63.953247,11.518228,FALSE,FALSE,TRUE,-80.76968,"13,296",0,"363,389",,15:49.0,,,,,5,5,5,5
15:49.3,"363,390",TRUE,FALSE,11.522352,FALSE,0,TRUE,-70.47683,,0,-42.93205,1,85,-158.63953,9.4815855,FALSE,0,0,98.68903,0,"56,047,471",85,FALSE,85,0,,-62.467815,11.522352,FALSE,FALSE,TRUE,-85.25724,"13,296",0,"363,390",,15:50.0,,,,,5,5,5,5
15:50.3,"363,391",FALSE,FALSE,11.529845,FALSE,0,TRUE,-68.62799,,0,-41.18328,1,85,-153.01338,9.48645,FALSE,0,0,100.44004,0,"56,047,504",85,FALSE,85,0,,-59.770264,11.529845,TRUE,FALSE,TRUE,-93.4693,"13,296",0,"363,391",,15:51.1,,,,,5,5,5,5
15:51.4,"363,392",FALSE,FALSE,11.537925,FALSE,0,TRUE,-67.56886,,0,-36.55551,1,85,-143.16591,9.490204,FALSE,0,0,101.791435,0,"56,047,538",85,FALSE,85,0,,-56.861485,11.537925,FALSE,FALSE,TRUE,-103.914185,"13,296",0,"363,392",,15:52.1,,,,,5,5,5,5
15:52.4,"363,393",FALSE,FALSE,11.542862,FALSE,0,TRUE,-66.817856,,0,-30.916687,1,85,-133.27686,9.4918995,FALSE,0,0,102.402176,0,"56,047,559",85,FALSE,85,0,,-55.083633,11.542862,FALSE,FALSE,TRUE,-112.95119,"13,296",0,"363,393",,15:53.1,,,,,5,5,5,5
15:53.4,"363,394",FALSE,FALSE,11.544184,FALSE,0,TRUE,-66.43777,,0,-28.358356,1,85,-129.13548,9.492309,FALSE,0,0,102.54909,0,"56,047,565",85,FALSE,85,0,,-54.607716,11.544184,FALSE,FALSE,TRUE,-116.5762,"13,296",0,"363,394",,15:54.1,,,,,5,5,5,5
15:54.4,"363,395",FALSE,FALSE,11.544307,FALSE,0,TRUE,-66.55076,,0,-27.955738,1,85,-128.56587,9.492397,FALSE,0,0,102.4862,0,"56,047,566",85,TRUE,85,0,,-54.539562,11.544307,FALSE,FALSE,TRUE,-116.8915,"13,296",0,"363,395",,15:55.1,,,,,5,5,5,5
15:55.4,"363,396",FALSE,FALSE,11.547071,FALSE,0,TRUE,-68.55974,,0,-27.35096,1,85,-128.29227,9.497912,FALSE,0,0,100.181175,0,"56,047,569",85,FALSE,85,0,,-53.38315,11.547071,FALSE,FALSE,TRUE,-114.831566,"13,296",0,"363,396",,15:56.1,,,,,5,5,5,5
15:56.4,"363,397",FALSE,FALSE,11.553086,FALSE,0,TRUE,-72.73269,,0,-26.48777,1,85,-128.10423,9.509795,FALSE,0,0,95.68429,0,"56,047,569",85,FALSE,85,0,,-51.10858,11.553086,FALSE,TRUE,TRUE,-110.31632,"13,296",0,"363,397",,15:57.1,,,,,5,5,5,5
15:57.4,"363,398",FALSE,FALSE,11.561553,FALSE,0,TRUE,-78.52844,,0,-25.815159,1,85,-128.19186,9.526641,FALSE,0,0,89.76461,0,"56,047,569",85,FALSE,85,0,,-48.130997,11.561553,FALSE,FALSE,TRUE,-103.8079,"13,296",0,"363,398",,15:58.1,,,,,5,5,5,5
15:58.4,"363,399",FALSE,FALSE,11.565577,FALSE,0,TRUE,-81.164986,,0,-25.557178,1,85,-128.16101,9.534645,FALSE,0,0,87.21023,0,"56,047,569",85,FALSE,85,0,,-46.849472,11.565577,FALSE,FALSE,TRUE,-100.93115,"13,296",0,"363,399",,15:59.1,,,,,5,5,5,5
15:59.4,"363,400",FALSE,FALSE,11.566047,FALSE,0,TRUE,-81.4444,,0,-25.481825,1,85,-128.04457,9.535553,TRUE,0,0,86.9917,0,"56,047,569",85,FALSE,85,0,,-46.737408,11.566047,FALSE,FALSE,TRUE,-100.69668,"13,280",0,"363,400",,16:00.1,,,,,5,5,5,5
16:00.4,"363,401",TRUE,FALSE,11.566051,FALSE,0,TRUE,-81.4404,,0,-25.483452,1,85,-128.04654,9.535556,TRUE,0,0,86.99312,0,"56,047,569",85,FALSE,85,0,,-46.739082,11.566051,FALSE,FALSE,TRUE,-100.70557,"13,280",0,"363,401",,16:01.1,,,,,5,5,5,5
16:01.3,"363,402",FALSE,FALSE,11.567543,FALSE,0,TRUE,-80.38435,,0,-25.512962,1,85,-127.95811,9.538507,TRUE,0,0,88.05626,0,"56,047,569",85,FALSE,85,0,,-47.27636,11.567543,TRUE,FALSE,TRUE,-101.9475,"13,280",0,"363,402",,16:02.1,,,,,5,5,5,5
16:02.3,"363,403",FALSE,FALSE,11.573351,FALSE,0,TRUE,-76.142975,,0,-25.92023,1,85,-127.92014,9.550117,TRUE,0,0,92.23613,0,"56,047,569",85,FALSE,85,0,,-49.36729,11.573351,FALSE,FALSE,TRUE,-106.65814,"13,280",0,"363,403",,16:03.1,,,,,5,5,5,5
16:03.3,"363,404",FALSE,FALSE,11.57979,FALSE,0,TRUE,-71.12531,,0,-26.787306,1,85,-128.1651,9.562889,TRUE,0,0,97.37374,0,"56,047,569",85,FALSE,85,0,,-51.96175,11.57979,FALSE,FALSE,TRUE,-112.062,"13,280",0,"363,404",,16:04.0,,,,,5,5,5,5
16:04.3,"363,405",FALSE,FALSE,11.585913,FALSE,0,TRUE,-67.441,,0,-27.588154,1,85,-128.30487,9.57494,TRUE,0,0,101.441635,0,"56,047,569",85,FALSE,85,0,,-54.026707,11.585913,FALSE,FALSE,TRUE,-116.08653,"13,280",0,"363,405",,16:05.0,,,,,5,5,5,5
16:05.3,"363,406",FALSE,FALSE,11.587861,FALSE,0,TRUE,-66.49612,,0,-27.702927,1,85,-128.15742,9.578748,TRUE,0,0,102.54406,0,"56,047,569",85,FALSE,85,0,,-54.590473,11.587861,FALSE,FALSE,TRUE,-117.25594,"13,280",0,"363,406",,16:06.0,,,,,5,5,5,5
16:06.3,"363,407",FALSE,FALSE,11.588225,FALSE,0,TRUE,-68.83509,,0,-29.131817,1,85,-128.79028,9.579332,TRUE,0,0,102.8558,0,"56,047,572",85,TRUE,85,0,,-54.79355,11.588225,FALSE,FALSE,TRUE,-115.066925,"13,280",0,"363,407",,16:07.1,,,,,5,5,5,5
16:07.4,"363,408",FALSE,FALSE,11.592358,FALSE,0,TRUE,-84.359406,,0,-38.852177,1,85,-133.43695,9.585268,TRUE,0,0,104.89178,0,"56,047,592",85,FALSE,85,0,,-56.209435,11.592358,FALSE,FALSE,TRUE,-100.213524,"13,280",0,"363,408",,16:08.1,,,,,5,5,5,5
